tweetID	label	tweetText
1236731414944636930	Other	"@ajmurgent الايراني
 بعد انتشار  فايروس كورونا 
لا يموت بكرامة 
ولا يدفن بكرامة 
في ظل حكم الرهبر  خامنئي ..
هل تريدون يصل بنا الحال 
في العراق هكذا !!
حتى تغلق المراقد موقتا ..
 والأهم إغلاق الحدود مع إيران الشر https://t.co/RgsGprTOZb"
1236731549183291393	Other	"@AJABreaking الايراني
 بعد انتشار  فايروس كورونا 
لا يموت بكرامة 
ولا يدفن بكرامة 
في ظل حكم الرهبر  خامنئي ..
هل تريدون يصل بنا الحال 
في العراق هكذا !!
حتى تغلق المراقد موقتا ..
 والأهم إغلاق الحدود مع إيران الشر https://t.co/RgsGprTOZb"
1230527574750744576	Other	"تنويه ..

غلق الحدود مع الجانب الإيراني ومنع الايرانيين من دخول العراق ، ليس معناه إعلان العداء لأيران ، كل ذلك إجراء إحترازي مؤقت للوقاية من وباء #كورونا.
وربما سيكون نفس الإجراء مع الأردن والإمارات وأي دولة يُعلن فيها تشخيص إصابة بالفيروس القاتل .."
1230599081241829378	Other	"#تنويه ..

غلق الحدود مع الجانب الإيراني ومنع الايرانيين من دخول العراق ، ليس معناه إعلان العداء لأيران ، كل ذلك إجراء إحترازي مؤقت للوقاية من وباء #كورونا.
وربما سيكون نفس الإجراء مع الأردن والإمارات وأي دولة يُعلن فيها تشخيص إصابة بالفيروس القاتل .."
1230419060204146689	Other	"العراق.. إجراءات مشددة على المعابر الحدودية مع إيران بعد تسجيل وفيات بـ""كورونا""  

#ايران
#العراق 
#كورونا 

https://t.co/bKaSgChNQB https://t.co/nALPBgIjEm"
1230420767332061185	Other	"العراق.. إجراءات مشددة على المعابر الحدودية مع إيران بعد تسجيل وفيات بـ""كورونا""  

#ايران
#العراق 
#كورونا https://t.co/ryNKEZdocT"
1234747269670416384	Other	"وسط تساهل اجراءات السلطة بخصوص ازمة كورونا واستهزاءها بارواح الناس نطالب السلطات العراقية بإغلاق الحدود مع دول الجوار لا سيما ايران بعد ان تبين ان جميع الحالات المصابة كانت قادمة من دولة ايران الجارة ، وايقاف الرحلات منها و إليها

#نطالب_بغلق_الحدود_العراقية
#كورونا"
1234747389883318272	Other	"وسط تساهل اجراءات السلطة بخصوص ازمة كورونا واستهزاءها بارواح الناس نطالب السلطات العراقية بإغلاق الحدود مع دول الجوار لا سيما ايران بعد ان تبين ان جميع الحالات المصابة كانت قادمة من دولة ايران الجارة ، وايقاف الرحلات منها و إليها

#نطالب_بغلق_الحدود_العراقية
#كورونا"
1234751828883013633	Other	"وسط تساهل اجراءات السلطة بخصوص ازمة #كورونا واستهزاءها بارواح الناس نطالب السلطات العراقية بإغلاق الحدود مع دول الجوار لا سيما ايران بعد ان تبين ان جميع الحالات المصابة كانت قادمة من دولة ايران الجارة ، وايقاف الرحلات منها و إليها
#نطالب_بغلق_الحدود_العراقية"
1234859831930105856	Other	"وسط تساهل اجراءات السلطة بخصوص ازمة #كورونا واستهزاءها بارواح الناس نطالب السلطات العراقية بإغلاق الحدود مع دول الجوار لا سيما ايران بعد ان تبين ان جميع الحالات المصابة كانت قادمة من دولة ايران الجارة ، وايقاف الرحلات منها و إليها
#نطالب_بغلق_الحدود_العراقية"
1230578932392628224	True	"#السفير_الايراني لدى بغداد : 
خبر اغلاق الحدود بين ايران والعراق بسبب انتشار فايروس #كورونا الجديد عار عن الصحة تماما؛ وحكومة #بغداد لم تعلن ذلك اطلاقا."
1230586229449797632	True	"@ZaidBenjamin5 #السفير_الايراني لدى بغداد : 
خبر اغلاق الحدود بين ايران والعراق بسبب انتشار فايروس #كورونا الجديد عار عن الصحة تماما؛ وحكومة #بغداد لم تعلن ذلك اطلاقا"
1230591984567492609	True	"#السفير_الايراني لدى بغداد : 
خبر اغلاق الحدود بين ايران والعراق بسبب انتشار فايروس #كورونا الجديد عار عن الصحة تماما؛ وحكومة #بغداد لم تعلن ذلك اطلاقا."
1237803976248229891	Other	"⭕️صرخة عراقي يطالب سلطات بلاده بغلق الحدود مع ايران ومنعهم من دخول البلاد لمنع انتشار الفايروس في العراق. 
ملاحطة: كل الذين اعلن عن اصابتهم بالفايروس في #العراق قدموا من ايران موخرا
#COVID19 #فيروس_كورونا  #ايران

 https://t.co/Pd6Y69V77r"
1238071925693394947	Other	"@AjelNews24 صرخة عراقي يطالب سلطات بلاده بغلق الحدود مع ايران ومنعهم من دخول البلاد لمنع انتشار الفايروس في العراق. 
ملاحطة: كل الذين اعلن عن اصابتهم بالفايروس في #العراق قدموا من ايران موخرا
#COVID19 #فيروس_كورونا  #ايران https://t.co/o8cCTA3jdj"
1238072021457817601	Other	"@AJABreaking صرخة عراقي يطالب سلطات بلاده بغلق الحدود مع ايران ومنعهم من دخول البلاد لمنع انتشار الفايروس في العراق. 
ملاحطة: كل الذين اعلن عن اصابتهم بالفايروس في #العراق قدموا من ايران موخرا
#COVID19 #فيروس_كورونا  #ايران https://t.co/o8cCTA3jdj"
1238072741632368642	Other	"@AJABreaking صرخة عراقي يطالب سلطات بلاده بغلق الحدود مع ايران ومنعهم من دخول البلاد لمنع انتشار الفايروس في العراق. 
ملاحطة: كل الذين اعلن عن اصابتهم بالفايروس في #العراق قدموا من ايران موخرا
#COVID19 #فيروس_كورونا  #ايران https://t.co/o8cCTA3jdj"
1230437490974167040	Other	"يمعودين ڤايروس #كورونا ميعرف شنو معنى  محور مقاومة..

مالة علاقة بالجوكر ، وأبناء السفارات ، والبعثية ، والدواعش.. 

سدوا الحدود حتى لو مؤقت ، ماعدنا القدرة على مواجهة هذا المرض ،سلامة العراقيين أهم من  غبائكم..

أخذوا قرار صح مرة وحدة بحياتكم.

#اغلقوا_الحدود_مع_ايران"
1230519712519458816	Other	"يمعودين ڤايروس #كورونا ميعرف شنو معنى  محور مقاومة..

مالة علاقة بالجوكر ، وأبناء السفارات ، والبعثية ، والدواعش.. 

سدوا الحدود حتى لو مؤقت ، ماعدنا القدرة على مواجهة هذا المرض ،سلامة العراقيين أهم من  غبائكم..

أخذوا قرار صح مرة وحدة بحياتكم.

#اغلقوا_الحدود_مع_ايران"
1230957519910076418	Other	"لا تخافون من فيروس كورونا..
ايران و اغلقنا الحدود معها. 
و الفايروس الي منتشر بالسعوديه و الاردن ما يخوف لان عمقنا العربي ما يخلي اذيه تجي للعراق منهم ف ماكو داعي لغلق الحدود.. و صفحات الشرقيه و الخوه النظيفه ماكو داعي تنشر شي للسعوديه لان مثل ما كلتلكم العمق العربي اهم من فيروس"
1231717583314935811	Other	"لا تخافون من فيروس كورونا..
ايران و اغلقنا الحدود معها. 
و الفايروس الي منتشر بالسعوديه و الاردن ما يخوف لان عمقنا العربي ما يخلي اذيه تجي للعراق منهم ف ماكو داعي لغلق الحدود.. و صفحات الشرقيه و الخوه النظيفه ماكو داعي تنشر شي للسعوديه لان مثل ما كلتلكم العمق العربي اهم من كورونا"
1231357530892390400	Other	"#كورونا_ينتشر_بايران
إثر الإعلان في إيران عن إصابة 6 أشخاص بفيروس كورونا اليوم ووفاة اثنين منهم، فقد أطلق عراقيون دعوات إلى التريث في تنفيذ قرار إلغاء تأشيرات الدخول لمواطني البلدين وإغلاق الحدود العراقية https://t.co/zYxltNpveW"
1231357762656964608	Other	"#كورونا_ينتشر_بايران
إثر الإعلان في إيران عن إصابة 6 أشخاص بفيروس كورونا اليوم ووفاة اثنين منهم، فقد أطلق عراقيون دعوات إلى التريث في تنفيذ قرار إلغاء تأشيرات الدخول لمواطني البلدين وإغلاق الحدود العراقية"
1231969270814384130	Other	عندما طلب الشعب اغلاق الحدود مع ايران اتهم بالعماله ولم توقف رحلات الطيران لغاية الان وبدء الكشف عن اول اصابة بحالة كورونا في العراق الي يتمرض بكرونه ذنبه برقبة ايران وبرقبة المليشيات وبرقبة كل واحد رفض او انتقد اغلاق الحدود في بلد حكومته غير قادره حتى على توفير كمامات https://t.co/OHH2cTzXJT
