tweetID	label	tweetText
1231930447883620352	Other	"علاج كورونا
سمسم وبهارات وشويه بخور 
تطحنهم وتخليهم بمي لمدة يومين
وراها تخلي حرمل عليهم وتخليهم بالفرن ساعتين
وراها تذبهم
لان الصين ماعالجته انت تريد تعالجة😂
#كورونا_العراق"
1233867883442245632	Other	"بيتنا كل يوم يتبخر ابهارات يديدة 
ما بموت من #فيروس_كورونا بختنق ابهارات امي وبموت😂💔

12:30pm"
1239636680237363203	Other	"#فيروس_كورونا...
#الهند...🇮🇳
قتلت المسلمين... تعداد مهول... امة متخلفة في السلوك والبنية التحتية...
🤔
ومفيش اصابات بالفيروس واكيد السر الهندي  🇮🇳 يكمن في طعامة وبهاراتة...
لمن يعقل ✌️"
1239928823992528902	Other	ونحن ع مشارف إنتهاء فصل ودخول فصل يشهد عادة تقلبا في الطقس الي يحمل معه الإصابة بنزلات البرد التي يتسلل من خلالها #COVID19 #Coronavirus #فيروس_كورونا_المستجد فإنا ننصح كبار السن خاصة والمصابين بالأمراض المزمنة العودة الى مشروبات أول الساخنة والأكل الذي يعتمد ع البهارات و #الكركم
1240361018917883904	Other	"وصفات عطارين تتداول بشكل كبير عبر شبكات التواصل الاجتماعي و #واتساب
لعلاج فايروس #كورونا_الجديد 

منهم من يقول بهارات والآخر فلفل أسود وبرتقال والثالث يقول استخدم ليمون وملعقة عسل ...الخ

هذه الوصفات قد تجعل المصاب الغير مطلع بالعزوف عن زيارة المستشفى ويصدق جهل اصحاب المقاطع!"
1240562387717160962	Other	"#الهند و #بنغلاديش و #المكسيك
سجلت أقل عدد في الإصابة ب #الكورونا 
الكل مستغرب كونها بلدان كبيرة بالمساحة وكثيفة بالسكان.
أقرب تحليل هو أن طبيعة أكلهم المعتمدة على البهارات مثل الكركم والفلفل الحار والقرفة والزنجبيل والثوم والبصل هي من أعطتهم مناعة ضد المرض.

و #الله_اعلم https://t.co/D0ubzRoaBs"
1240597563323092992	Other	"احس لاننا في حالة طواريء حرجة لازم نتخذ اجراءات متطرفة لمحاربة #الكورونا.

منها نجمع كل البهايم اللي جالسين يروجون خلطات بهارات كعلاج او وقاية او طب تقليدي لمواجهة الفايروس، ونحطهم بحضيرة. ونشوف بهاراتهم وش بتفيد لما كلهم يكحون على بعض لين ما يفطسون مع بعض."
1241439963700396033	Other	"الهند اقل حالات مصابي #الكورونا_المستجد برغم عدد ملياري من السكان
ضيفو البهارات والكركم والفلفل في وجباتكم 😬
#الكورونا https://t.co/bj7Q4eCdHC"
1244377036967346176	Other	"قلنا لكم يا أهل #الكويت صكوا عليهم لا يطلعون أجل وحدة تقول شربوا ماي و الحين #كورونا ما يحب البهارات ! 
عساه بس ما يحب الشاهي و القهوة بعد https://t.co/uucmaxtTRb"
1244685926233759745	True	"إضافة البهارات لغدائِك قد تضفي على مذاقه طعماً شهياً ولذيذاً، لكنها لن تقتل #فيروس_كورونا_المستجدّ. 

🚫 لا تنشروا الشائعات 🚫

إن المعركة ضد #كوفيد_19 تُلزمنا أيضاً بالتصدي للمعلومات المضللة
احرصوا على تقصي المعلومات من مصادرها قبل نشر أي شيء.

 #تبادل_المعلومات #تبادل_المعرفة https://t.co/uIEBYh9imm"
