tweetID	label	tweetText
1254112915025793024	False	أستاذ الفيروسات الياباني تاسوكو هونجو قال، فيروس #كورونا غير طبيعي ولو كان كذلك لما اثر على العالم هكذا ولتأثر بدرجة الحرارة، ولن ينتشر في موطنه كما ينتشر في سويسرا او المناطق الحارة.انا واثق ١٠٠٪ انه ليس من الخفافيش، اذا كنت مخطأ إسحبوا جائزة نوبل مني حتى بعد موتي. الصين تكذب.
1254127622864408585	False	أستاذ الفيروسات الياباني تاسوكو هونجو قال، فيروس #كورونا غير طبيعي ولو كان كذلك لما اثر على العالم هكذا ولتأثر بدرجة الحرارة، ولن ينتشر في موطنه كما ينتشر في سويسرا او المناطق الحارة.انا واثق ١٠٠٪ انه ليس من الخفافيش، اذا كنت مخطأ إسحبوا جائزة نوبل مني حتى بعد موتي. الصين تكذب.
1254155217505005568	False	أستاذ الفيروسات الياباني تاسوكو هونجو قال، فيروس #كورونا غير طبيعي ولو كان كذلك لما اثر على العالم هكذا ولتأثر بدرجة الحرارة، ولن ينتشر في موطنه كما ينتشر في سويسرا او المناطق الحارة.انا واثق ١٠٠٪ انه ليس من الخفافيش، اذا كنت مخطأ إسحبوا جائزة نوبل مني حتى بعد موتي. الصين تكذب.
1254155801591263232	False	أستاذ الفيروسات الياباني تاسوكو هونجو قال، فيروس #كورونا غير طبيعي ولو كان كذلك لما اثر على العالم هكذا ولتأثر بدرجة الحرارة، ولن ينتشر في موطنه كما ينتشر في سويسرا او المناطق الحارة.انا واثق ١٠٠٪ انه ليس من الخفافيش، اذا كنت مخطأ إسحبوا جائزة نوبل مني حتى بعد موتي. الصين تكذب.
1254118805309140992	False	".
.
أستاذ الفيروسات الياباني تاسوكو هونجو الحائز علي جائزه نوبل يقول :
فيروس #كورونا غير طبيعي انا واثق ومتاكد انه ليس من الخفافيش، اذا كنت مخطأ إسحبوا جائزة نوبل مني حتى بعد موتي ....
الصين تكذب !؟ https://t.co/rkP1tbM6VT"
1254128835890733056	False	أستاذ الفيروسات الياباني تاسوكو هونجو قال، فيروس #كورونا غير طبيعي ولو كان كذلك لما اثر على العالم هكذا ولتأثر بدرجة الحرارة، ولن ينتشر في موطنه كما ينتشر في سويسرا او المناطق الحارة.انا واثق 100 % انه ليس من الخفافيش، اذا كنت مخطأ إسحبوا جائزة نوبل مني حتى بعد موتي الصين تكذب
1254152828395958275	True	"⚠️تناقلت حسابات تصريحاً منسوباً إلى أستاذ كلية الطب العالم الياباني تاسوكو هونجو قال فيه إنّ فايروس #كورونا المستجد غير طبيعي، ورجّح احتمالية أنّ الصين كذبت بتصريحاتها حول الفايروس، مما يعني تصنيعه على يدي البشر.
إليك تحقق فريق #مسبار 👇
https://t.co/bHF4pVsmLy

#اخبار #عاجل"
1254490581499338755	False	"استاذ الفايروسات الياباني تاسوكو هونجو الحائز على جائزة نوبل يقول :

#فيروس_كورونا غير طبيعي أنا واثق ومتأكد أنه ليس من الخفافيش، اذا كنت مخطئاً إسحبوا جائزة نوبل مني حتى بعد موتي
""الصين تكذب""! https://t.co/Sc9vtEO1gw"
1254552446753439744	False	أستاذ الفايروسات الياباني تاسوكو هونجو قال إنّ فايروس كورونا غير طبيعي، ولو كان كذلك لما أثّر على العالم بهذه الصورة، وكان ليتأثر بدرجة الحرارة. أنا واثق ١٠٠٪ أنه ليس من الخفافيش، إذا كنت مخطئاً اسحبوا جائزة نوبل مني حتى بعد موتي. الصين تكذب.
1254406344385404928	True	"⚠️تصريح زائف منسوب للعالم تاسوكو هونجو قال ""إنّ فايروس #كورونا غير طبيعي"".
إليك تحقق فريق #مسبار 👇
https://t.co/bHF4pVsmLy

#اخر_الأخبار #كورونا #منصة_مسبار #حقائق_كورونا #كوفيد19 #coronavirusfact #datoscoronavirus #covid19 #عاجل https://t.co/l1SMCHTYqO"
1255482694298996737	True	"#تأكد 
المغردون الكرام

ترا البروفسور الياباني الحائز على #نوبل بالطب -تاسوكو هونجو- ما قال ان #فيروس_كورونا مصنّع ب #الصين مثلما هو منتشر بالواتساب 
👇

https://t.co/YVLqhLAOwW
#تأكد"
