tweetID	label	tweetText
1225370252973727744	False	"#فيروس_كورونا
لون الكمامة الطبية الأبيض و الأزرق يختلف
فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل
 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين @edueast_sa @Media_M_E @Qatif_edu_81 @SchoolHealth7 https://t.co/9dzWkLuqJf"
1225617126238584834	False	"لون الكمامة الطبية الأبيض و الأزرق يختلف

فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل

 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الأخرين

#فيروس_كورونا"
1231624763472171008	True	"لارتداء الكمامة طريقة واحدة ⚠️

الجهة البيضاء تغطي الأنف والفم وتبقى الجهة الزرقاء إلى الخارج

#CoronaVirusFacts #كورونا #فرانس_برس 
https://t.co/wL5I1wvhcJ"
1234206774770753539	True	"لارتداء الكمامة طريقة واحدة ⚠️

الجهة البيضاء تغطي الأنف والفم وتبقى الجهة الزرقاء إلى الخارج

#CoronaVirusFacts #فرانس_برس #كورونا 

https://t.co/wL5I1wdGlb"
1224354888987095040	False	"لون الكمامة الطبية الأبيض والأزرق يختلف

فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل

 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين الجهة البيضاء إلى الخارج و الزرقاء على فمك 
#فيروس_كورونا https://t.co/huHQqADDim"
1224492409087758338	False	"لون الكمامة الطبية الأبيض والأزرق يختلف

فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل

 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين الجهة البيضاء إلى الخارج و الزرقاء على فمك 
#فيروس_كورونا https://t.co/4cN62bsXqe"
1224970053571022849	Other	"لون الكمامة الطبية الأبيض والأزرق مختلفا الاستعمال:
فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصابا وأردت أن تحمي الناس يجب أن تضع الجهة البيضاء إلى الداخل

 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الآخرين الجهة البيضاء إلى الخارج
#فيروس_كورونا
@Media_M_E 
#وزاره_التعليم https://t.co/vD0serhL9Y"
1225001156713291778	Other	"لون الكمامة الطبية الأبيض والأزرق مختلفا الاستعمال:
فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصابا وأردت أن تحمي الناس يجب أن تضع الجهة البيضاء إلى الداخل➡️
 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الآخرين الجهة البيضاء إلى الخارج⬅️
#فيروس_كورونا
#وزارة_التعليم https://t.co/NHFo8cFEai"
1224251889778335744	False	"لون الكمامة الطبية الأبيض و الأزرق يختلف

فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل

 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين   الجهة البيضاء إلى الخارج و الزرقاء على فمك #فيروس_كورونا https://t.co/c3HNP21IRE"
1224307923079385088	False	"لون الكمامة الطبية الأبيض و الأزرق يختلف

فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل

 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين   الجهة البيضاء إلى الخارج و الزرقاء على فمك #فيروس_كورونا https://t.co/CC3tY4ao0n"
1224392403060170754	False	"#فيروس_كورونا لون الكمامة الطبية الأبيض و الأزرق يختلف
فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل
 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين الجهة البيضاء إلى الخارج و الزرقاء على فمك @eallam1"
1224557686852812801	False	"#فيروس_كورونا لون الكمامة الطبية الأبيض و الأزرق يختلف

فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل

 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين   الجهة البيضاء إلى الخارج و الزرقاء على فمك"
1225056624215236608	False	"لون الكمامة الطبية الأبيض و الأزرق يختلف

فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل

 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين   الجهة البيضاء إلى الخارج و الزرقاء على فمك #فيروس_كورونا https://t.co/OWBNTtQdGL"
1226091155265400832	False	"لون الكمامة الطبية الأبيض و الأزرق يختلف
فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل
 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين الجهة البيضاء إلى الخارج و الزرقاء على فمك
 #فيروس_كورونا
@oihm1 https://t.co/mv27PQCD3K"
1226185563440590848	False	"لون الكمامة الطبية الأبيض و الأزرق يختلف

فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل

 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين   الجهة البيضاء إلى الخارج و الزرقاء على فمك #فيروس_كورونا https://t.co/ZbXpENSegA"
1226369551664848897	False	"#فيروس_كورونا
لون الكمامة الطبية الأبيض و الأزرق يختلف
فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل
 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين الجهة البيضاء إلى الخارج و الزرقاء على فمك"
1226626095149129734	False	"لون الكمامة الطبية الأبيض و الأزرق يختلف
فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين الجهة البيضاء إلى الخارج و الزرقاء على فمك
 #فيروس_كورونا @IshrafWas https://t.co/aA037gZM8E"
1226965002831179776	False	"لون الكمامة الطبية الأبيض و الأزرق يختلف

فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل

 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين   الجهة البيضاء إلى الخارج و الزرقاء على فمك #فيروس_كورونا https://t.co/9kCwxjLtyL"
1223578068159225862	True	"انتشرت إشاعة حول كيفية لبس الكمامة الطبية حيث إدّعت أن الجانب الملون (الأزرق) يجب أن يكون مرئيًا إذا كان مرتديها مصابًا، بينما يجب أن يكون الجانب الأبيض مرئيًا إذا كان مرتديها غير مريض.

وهذا ليس له أي أساس من الصحة

#فيروس_كورونا https://t.co/IT3DKy9OEc"
1223578070583513088	True	"والصحيح هو أن وفي كل الأحوال يجب ارتداء الكمامة والجانب الأزرق إلى الخارج والأبيض إلى الداخل.
حيث أن الجزء الأزرق مزود بخاصية مضاد للماء وبالتالي يمنع تسرّب الرطوبة أو رذاذ الماء إلى الداخل. والجانب الأبيض مزود بخاصية الامتصاص لمنع انتشار الجراثيم إلى الجو. 

#فيروس_كورونا"
1223578387022778369	False	"#معلومه

لون الكمامة الطبية الأبيض و الأزرق يختلف

فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل

 أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين   الجهة البيضاء إلى الخارج و الزرقاء على فمك #فيروس_كورونا https://t.co/VTq2kJ1WFy"
