tweetID	label	tweetText
1242158715131834371	True	"🚨🚨#الحجر_الصحي  على ولاية #البليدة لمدة 10 ايام طيلة يوما كاملا 

 #الجزائر 
#ريح_في_داركم
#كورونا_فيروس
#COVID19dz 
#Covid_19
#CoronaVirusUpdate https://t.co/nrahagw9b9"
1242163021226573834	Other	"⭕الحجر الصحي لولاية البليدة لمدة 10أيام كاملة
⭕حظر تجوال في الجزائر العاصمة من السابعة مساء إلى السابعة صباحا
راكم Retaaaaaaaard هاد الاجراءات كان عليهم يديروها ملول خصوصا عزل ولاية البليدة
#فيروس_كورونا
#ريح_في_دارك https://t.co/2lD2kBsFTt"
1242175251825528833	True	"عاجل من #الجزائر | الرئيس الجزائري عبد المجيد #تبون: وضع ولاية #البليدة تحت الحجر الصحي لـ10 أيام وفرض حظر التجوال بالعاصمة من الـ7 مساء حتى الـ7 صباحاً

https://t.co/zvqjEkbZKZ

| #فيروس_كورونا_المستجدّ #كورونا #كوفيد_19 https://t.co/sL813ckNd1"
1242179559946178561	True	فرض الحجر الصحي الكامل على ولاية #البليدة والجزئي على العاصمة #الجزائر لمدة 10 أيام .. اللهم احفظنا بما حفظت به الذكر وارفع عنا الوباء  يا قادر يا عزيز يا رب العالمين #كورونا_الجديد.                  a total confinement for Blida and partial one for Algiers #CoronaVirusUpdates
1242214144503435264	True	"تم اليوم بموجب أمر رئاسي وضع كل ولاية البليدة تحت الحجر الصحي المغلق تماما لمدة عشرة أيام قابلة للتجديد كما تم فرض حضر التجوال في الجزائر العاصمة من السابعة مساءا إلى السابعة صباحا.
10 أيام لن نغادر البيت إلا للضرورة القصوى.
اللهم إرفع عنا الضر و الوباء و البلاء.
#كوفيد19"
1242230212965945345	True	"#الحراك_مستمر
#ريح_في_دارك 
#فيروس_كورونا 
#البليده🌹جزء من الجزائر. 
الجزائر كالجسم الواحد اذا اشتكى منها عضو تداعى له سائر الجسد بالسهر والحمى.
قلوبنا مع أهلنا في مدينة الورود (البليدة) 
التي دخلت الحجر المنزلي الكلي 
لمدة 10 أيام..  
ربي يشفي المرضى ، ويرفع عنا هذا الوباء🙏💔 https://t.co/uWnl3ZF0f3"
1242399529732837376	True	"الجزائر🇩🇿 تعلن فرض الحجر الصحى الكامل على ولاية البليدة لمدة 10 أيام والدول العربية تسابق الزمن لاحتواء ""كورونا""

#فيروس_كورونا 
#الجزائر #البليدة 
#كوفيد_19 #كوفيد١٩ 
#الحجر_الصحي https://t.co/2ZfEvBHjk4"
1245422332660908033	Other	"الذي إختار توقيت الحجر الصحي بالليل في فاهم الموضوع  خطأ،يعتقد أن مدن مثل الجزائر  العاصمة أو البليدة مثل نيويورك او لندن تحيا في الليل..يا رجل العاصمة اصلا تنام مع المغرب بدون حجر صحي..الحجر يجب أن يكون نهارا.
#الجزائر #تبون #فيروس_كورونا #COVIDー19 #coronavirus"
1246510878675161090	True	"👈الحجر الجزئي من 3 زوالا إلى 7صباحا في ولايات الجزائر، وهران، عين الدفلى، بجاية، سطيف، تيزي وزو، تيبازة، تلمسان، المدية
#ريح_في_داركم
#فيروس_كورونا
#ALGER 
#COVID2019 
#البليدة_الوريدة_عمرها_ماتذبال 
#الجزاير 
#بيتك_حياتك 
#COVID19dz"
1246563807125745671	True	"🔴 وقع اليوم الوزير الأول، السيد عبد العزيز جراد، مرسوما تنفيذيا يتضمن توسيع إجراء الحجر الجزئي إلى كافة ولايات البلاد، باستثناء ولاية البليدة التي ستظل خاضعة لإجراء الحجر الكلي.

#إحمي_عائلتك #إبق_في_بيتك #كوفيد19 #الجزائر #COVID19 https://t.co/aFRjukkz3n"
1251611236011249668	Other	"المناطق الغربية لولاية #البليدة فيروس #كورونا ينتشر فيها بشكل كبير ان لم يتحلى سكان هذه المناطق بالحجر الصحي فستكون كارثة
#الجزائر 
#Covid_19"
1253426125348286480	Other	"البدء في عملية رفع الحجر الصحي تدريجيا 
إنهاء الحجر الصحي الشامل على ولاية البليدة 
وتعديل مواقيت الحجر المنزلي من 5 مساء إلى 7 صباحا في الولايات التسعة وهي الجزائر العاصمة،ووهران،وبجاية،وسطيف،وتيزي وزو،وتيبازة،وتلمسان،والمدية وعين الدفلى
#كورونا
#رمضان_مبارك 
#رمضان_كريم"
